filename,store_name,store_address,store_code,taxpayer_name,tax_id,receipt_number,cashier_name,date,time,item_name,quantity,unit_price,line_total,subtotal,vat_18_percent,total_tax,cashless_payment,cash_payment,bonus_payment,advance_payment,credit_payment,queue_number,cash_register_model,cash_register_serial,fiscal_id,fiscal_registration,refund_amount,refund_date,refund_time
HwiR7HqGSQ5t.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,13.04.2025,23:17:43,GİLEZİ SARİ YUMURTA (ədəd),15.0,0.13,195.0,8.64,,,8.64,0.00,0.00,0.00,0.00,238,Az Smart Fiscal Box,AFB0000000958,HuiR7HqGSQ5t,0000063543,0.13,15.05.2025,22:36
HwiR7HqGSQ5t.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,13.04.2025,23:17:43,“Ticarət əlavəsi: 1896 Paket Spar 31:60 566 (ədəd),1.0,0.05,105.0,8.64,,,8.64,0.00,0.00,0.00,0.00,238,Az Smart Fiscal Box,AFB0000000958,HuiR7HqGSQ5t,0000063543,0.13,15.05.2025,22:36
CLu7KX7vfVSN.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNa7e4VwyD9R.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J7vwEWsHqgJP.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jc1BVXkRTgGq.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8qRnH4am48R2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9gaHo9FbA1C.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCTFa1Yv7boA.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8J9ohA3LPzRC.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,31.05.2025,21:53:22,AKTİVİA ТОМ YOQURT,1.0,199.0,1399.0,10.43,,1.46,10.43,0.00,0.00,0.00,0.00,312,Az Smart Fiscal Box,AFB0000000958,8)9ohA3LPzRC,0000063543,0.26,30.06.2025,22:06
8J9ohA3LPzRC.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,31.05.2025,21:53:22,SANTE GRANOLA BATON (ədəd),1.0,0.9,0.9,10.43,,1.46,10.43,0.00,0.00,0.00,0.00,312,Az Smart Fiscal Box,AFB0000000958,8)9ohA3LPzRC,0000063543,0.26,30.06.2025,22:06
8J9ohA3LPzRC.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,31.05.2025,21:53:22,SAB KOVSER ОХОТ КО (ədəd),0.15,15.0,2.22,10.43,,1.46,10.43,0.00,0.00,0.00,0.00,312,Az Smart Fiscal Box,AFB0000000958,8)9ohA3LPzRC,0000063543,0.26,30.06.2025,22:06
8J9ohA3LPzRC.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,31.05.2025,21:53:22,XONCA TENDİRDE GÜRCÜ (ədəd),1.0,0.85,0.85,10.43,,1.46,10.43,0.00,0.00,0.00,0.00,312,Az Smart Fiscal Box,AFB0000000958,8)9ohA3LPzRC,0000063543,0.26,30.06.2025,22:06
8J9ohA3LPzRC.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,31.05.2025,21:53:22,ƏDV-dən azad ЕП ВЕММО (ОКМАЈК (ədəd),1.0,149.0,149.0,10.43,,1.46,10.43,0.00,0.00,0.00,0.00,312,Az Smart Fiscal Box,AFB0000000958,8)9ohA3LPzRC,0000063543,0.26,30.06.2025,22:06
8J9ohA3LPzRC.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,31.05.2025,21:53:22,LEZZET DUNYASI VİNEQ (ədəd),1.0,2.95,2.95,10.43,,1.46,10.43,0.00,0.00,0.00,0.00,312,Az Smart Fiscal Box,AFB0000000958,8)9ohA3LPzRC,0000063543,0.26,30.06.2025,22:06
8J9ohA3LPzRC.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,31.05.2025,21:53:22,", Paket Spar 27:50 3К (ədəd)",1.0,0.03,103.0,10.43,,1.46,10.43,0.00,0.00,0.00,0.00,312,Az Smart Fiscal Box,AFB0000000958,8)9ohA3LPzRC,0000063543,0.26,30.06.2025,22:06
DBfJraQy1aSS.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74Ya3pX9XBpU.jpeg,LİBRAFF MƏHDUD,AZ1072 BAKI ŞƏHƏRİ,1702192791-15001,LİBRAFF MƏHDUD,1702192791,,,,,QELEM 680550 GEL 661,2.0,2.9,5.8,5.80,,,0.00,0.00,0.00,0.00,0.00,312,Az Smart Fiscal Box,AFB1000000047,74Ya3pX9XBpU,0000036692,0.15,17.12.2025,21:21
2eYdLtDatJoQ.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5Hg35QJpcPd1.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,80383,NOVRUZLU N.,17.08.2025,16:46:16,YARIM H/V KOLB.QAB.,0.36,2169.0,7.81,8.65,,1.20,0.00,0.00,0.00,0.00,0.00,126,"VVincor Nixdorf BEETLE/M-II,",53R0557854,5Hg35QlpcPd1,0000217242,0.21,16.09.2025,17:09
5Hg35QJpcPd1.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,80383,NOVRUZLU N.,17.08.2025,16:46:16,FACE TENDİR ORTA. (ədəd),1.0,0.79,0.79,8.65,,1.20,0.00,0.00,0.00,0.00,0.00,126,"VVincor Nixdorf BEETLE/M-II,",53R0557854,5Hg35QlpcPd1,0000217242,0.21,16.09.2025,17:09
5Hg35QJpcPd1.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,80383,NOVRUZLU N.,17.08.2025,16:46:16,ƏDV-dən azad MUSTERİ PAKETİ 31:55 (ədəd),1.0,0.05,105.0,8.65,,1.20,0.00,0.00,0.00,0.00,0.00,126,"VVincor Nixdorf BEETLE/M-II,",53R0557854,5Hg35QlpcPd1,0000217242,0.21,16.09.2025,17:09
5TSAyBeRVuTf.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3g2tAvZFto4h.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GhYVQo6txoyU.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JCswX4qhyJvB.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,,NOVRUZLU N.,,,FACE TENDİR ORTA.,1.0,79.0,79.0,7.32,,1.00,7.32,0.00,0.00,0.00,0.00,152,"VVincor Nixdorf BEETLE/M-II,",53R0557854,/CsvX4qhy)vB,0000217242,0.18,01.10.2025,17:54
JCswX4qhyJvB.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,,NOVRUZLU N.,,,ƏDV-dən azad VVASHSGO SHAMPUN ВПК (ədəd),1.0,3.49,3.49,7.32,,1.00,7.32,0.00,0.00,0.00,0.00,152,"VVincor Nixdorf BEETLE/M-II,",53R0557854,/CsvX4qhy)vB,0000217242,0.18,01.10.2025,17:54
JCswX4qhyJvB.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,,NOVRUZLU N.,,,YONCA QAR TUR 720М1. (ədəd),1.0,2.99,2.99,7.32,,1.00,7.32,0.00,0.00,0.00,0.00,152,"VVincor Nixdorf BEETLE/M-II,",53R0557854,/CsvX4qhy)vB,0000217242,0.18,01.10.2025,17:54
JCswX4qhyJvB.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,,NOVRUZLU N.,,,MÜSTERİ PAKETİ 31:55 (ədəd),1.0,0.05,105.0,7.32,,1.00,7.32,0.00,0.00,0.00,0.00,152,"VVincor Nixdorf BEETLE/M-II,",53R0557854,/CsvX4qhy)vB,0000217242,0.18,01.10.2025,17:54
HAGGNXxULioX.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,İbrahim Zeynalov,14.07.2025,00:08:17,SIRAB QAZSIZ SU PET,2.0,0.9,1.8,6.39,,,6.39,0.00,0.00,0.00,0.00,6,Az Smart Fiscal Box,AFB0000000956,HAGGNXxULİoX,0000063538,0.14,13.08.2025,00:26
HAGGNXxULioX.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,İbrahim Zeynalov,14.07.2025,00:08:17,N1 ҜЕРЕКИ COREK 400 (ədəd),1.0,1.0,1.0,6.39,,,6.39,0.00,0.00,0.00,0.00,6,Az Smart Fiscal Box,AFB0000000956,HAGGNXxULİoX,0000063538,0.14,13.08.2025,00:26
HAGGNXxULioX.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,İbrahim Zeynalov,14.07.2025,00:08:17,ƏDV-dən azad KOROVUSHKA KERE YAGI (ədəd),1.0,3.59,3.59,6.39,,,6.39,0.00,0.00,0.00,0.00,6,Az Smart Fiscal Box,AFB0000000956,HAGGNXxULİoX,0000063538,0.14,13.08.2025,00:26
HZ3QLJsgsfD2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GJGYYt85L3dA.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,1010601,ZEYNALOVA S.,31.08.2025,20:45:32,"BRAVOFİRIN ZIREOREK,",1.0,110.0,110.0,5.02,,,5.02,0.00,0.00,0.00,0.00,130,VVincor Nixdorf ВЕЕТИЕ/М-И1,530318060,GİGYYtE5L3dA,0000001857,0.11,30.09.2025,20:53
GJGYYt85L3dA.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,1010601,ZEYNALOVA S.,31.08.2025,20:45:32,ƏDV-dən azad МА KOLBASA HALAL (ədəd),1.0,3.89,3.89,5.02,,,5.02,0.00,0.00,0.00,0.00,130,VVincor Nixdorf ВЕЕТИЕ/М-И1,530318060,GİGYYtE5L3dA,0000001857,0.11,30.09.2025,20:53
GJGYYt85L3dA.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,1010601,ZEYNALOVA S.,31.08.2025,20:45:32,MUSTERİ PAKETİ 26544 (ədəd),1.0,0.03,103.0,5.02,,,5.02,0.00,0.00,0.00,0.00,130,VVincor Nixdorf ВЕЕТИЕ/М-И1,530318060,GİGYYtE5L3dA,0000001857,0.11,30.09.2025,20:53
4Wu2EUUwjmxt.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9nFeue7y3EFh.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84Sux5impnTd.jpeg,SETEXGROUP,,1701648111-14003,SETEXGROUP,1701648111,,,26.09.2025,13:51:47,GREYDER 18020 BOT,1.0,279.9,279.9,279.90,,42.70,279.90,0.00,0.00,0.00,0.00,4,NBA FiscalBox,900122080060,845uxSimpnTd,0000119391,7.47,26.10.2025,16:00
EBkjWcYHG446.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bSkqWghw8zj.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,27.08.2025,23:44:02,,,,,,,0.75,8.64,0.00,0.00,0.00,0.00,372,Az Smart Fiscal Box,AFB0000000958,8bSkqVighvrBzi,0000063543,0.13,26.09.2025,23:47
9bFrNy6WrPr9.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72kbDinSyW3o.jpeg,BAZARSTORE,,2000102651-17017,BAZARSTORE,2000102651,,,,,,,,,6.98,,,6.98,0.00,0.00,0.00,0.00,118,МСК POS ХАВ (7607) SunPos 1.1.9.7,1361093074,72kbDinSyv/3o,0000130095,0.15,17.09.2025,19:10
7Dtzs6HZM8hK.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715d3CxBK7BK.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8HjXN2p7wdxS.jpeg,ANC GROUP,,1701102351-14010,ANC GROUP,1701102351,,,,,АХЕ СНИЈ AEROSOL 150 ML,1.0,5.39,5.39,5.99,,0.91,0.00,0.00,0.00,0.00,0.00,16,IPOS AZ1001,ESOF000212,8HiXN2p7vidxS,0000071136,0.16,13.11.2025,08:29
8HjXN2p7wdxS.jpeg,ANC GROUP,,1701102351-14010,ANC GROUP,1701102351,,,,,"SU SİRAB 0,51T QAZSIZ PL.0 (ədəd)",1.0,0.6,0.6,5.99,,0.91,0.00,0.00,0.00,0.00,0.00,16,IPOS AZ1001,ESOF000212,8HiXN2p7vidxS,0000071136,0.16,13.11.2025,08:29
HmUyHUqnSRkH.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9tBHfHgyXF2n.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS1zGnLBRV3B.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4AhSFJ6qDtp.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CK4LYXZQBsn6.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9kMzGWS1JYwS.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4FAvPJhPPJcg.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,27.04.2025,21:40:13,ВЕООМ KISI BOKSER LI,1.0,5.5,5.5,10.45,,,0.00,0.00,0.00,0.00,0.00,251,,AFB0000000956,4FAvPlhPP)cg,0000063538,0.28,29.05.2025,03:26
4FAvPJhPPJcg.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,27.04.2025,21:40:13,BOLERO BABET KİSİ CO (ədəd),1.0,4.95,4.95,10.45,,,0.00,0.00,0.00,0.00,0.00,251,,AFB0000000956,4FAvPlhPP)cg,0000063538,0.28,29.05.2025,03:26
EfCVKkwRnbgn.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3SHz3LjjcZ2d.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7Bgs9euozKv4.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUPM5dq9MaYK.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB5doKL6N6uX.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ykgLDiEyakw.jpeg,ARAZ,AZ1018 BAKI ŞƏHƏRİ,,ARAZ,1001994141,32573,,,,,,,,,,0.62,0.00,0.00,0.00,0.00,0.00,161,,53R1134318,3ykgLDiEyakır,0000223622,0.11,13.11.2025,00:36
EejcAnqfbxA7.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,1008387,EHEDOV R.,21.08.2025,19:23:24,TESS PLEASURE 25-U.,1.0,268.0,265.0,7.02,,0.90,7.02,0.00,0.00,0.00,0.00,125,Мипсог Nixdorf BEETLE/M-III,530318060,EeicAnqfoxA7,0000001857,0.16,20.09.2025,19:35
EejcAnqfbxA7.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,1008387,EHEDOV R.,21.08.2025,19:23:24,MUSTERİ PAKETİ 31:55 (ədəd),1.0,0.05,105.0,7.02,,0.90,7.02,0.00,0.00,0.00,0.00,125,Мипсог Nixdorf BEETLE/M-III,530318060,EeicAnqfoxA7,0000001857,0.16,20.09.2025,19:35
EejcAnqfbxA7.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,1008387,EHEDOV R.,21.08.2025,19:23:24,XLEBNİY SUDLU 16008. (ədəd),1.0,1.37,137.0,7.02,,0.90,7.02,0.00,0.00,0.00,0.00,125,Мипсог Nixdorf BEETLE/M-III,530318060,EeicAnqfoxA7,0000001857,0.16,20.09.2025,19:35
EejcAnqfbxA7.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,1008387,EHEDOV R.,21.08.2025,19:23:24,"SCANDIC МАМЕЈ KONF, (ədəd)",1.0,1.85,1385.0,7.02,,0.90,7.02,0.00,0.00,0.00,0.00,125,Мипсог Nixdorf BEETLE/M-III,530318060,EeicAnqfoxA7,0000001857,0.16,20.09.2025,19:35
EejcAnqfbxA7.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,1008387,EHEDOV R.,21.08.2025,19:23:24,FACE TENDIR BOYUK. (ədəd),1.0,110.0,120.0,7.02,,0.90,7.02,0.00,0.00,0.00,0.00,125,Мипсог Nixdorf BEETLE/M-III,530318060,EeicAnqfoxA7,0000001857,0.16,20.09.2025,19:35
GHYzdB9hiqVA.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EpcCLK3Tci77.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,25.04.2025,21:09:57,AKTİVİA İCİM YOQURT (ədəd),1.0,199.0,199.0,4.88,,0.74,2.08,0.00,2.80,0.00,0.00,394,Az Smart Fiscal Box,AFB0000000956,EpcCLK3Tci77,0000063538,0.06,26.05.2025,21:43
EpcCLK3Tci77.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,25.04.2025,21:09:57,. AKTİVİA (СМ YOQURT (ədəd),1.0,199.0,199.0,4.88,,0.74,2.08,0.00,2.80,0.00,0.00,394,Az Smart Fiscal Box,AFB0000000956,EpcCLK3Tci77,0000063538,0.06,26.05.2025,21:43
